Incident Type,Incident Number,Incident Date,Violation Type,Violation Section,Violation Description,Location
ARREST,2001540201,"Nov 12, 2020 6:31:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,700 CAPISTRANO DRIVE
ARREST,2001540401,"Nov 12, 2020 7:38:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),1900 S COAST HIGHWAY
ARREST,2001540501,"Nov 12, 2020 7:56:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),5104 ELIOT STREET
ARREST,2001540802,"Nov 12, 2020 9:04:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),5400 ANDREW JACKSON
ARREST,2001540801,"Nov 12, 2020 9:07:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),2946 OCEANSIDE BOULEVARD
ARREST,2001541001,"Nov 12, 2020 9:27:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),3450 MARRON ROAD
ARREST,2001541101,"Nov 12, 2020 9:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"E PARKER STREET & VANDEGRIFT BOULEVARD, OCEANSIDE, CA 92057"
ARREST,2001541301,"Nov 13, 2020 1:02:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),2133 VIA SONORA
ARREST,2001541401,"Nov 13, 2020 1:10:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),4000 PLAZA DRIVE
ARREST,2001541402,"Nov 13, 2020 1:10:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1701 S OCEANSIDE BOULEVARD
ARREST,2001541801,"Nov 13, 2020 6:05:00 AM",VC,23136,DUI:UNDER 21YR W/BA.01 (ZERO TOLERANCE) (I),901 N COAST HIGHWAY
ARREST,2001542301,"Nov 13, 2020 8:45:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),195 S TREMONT STREET
ARREST,2001542601,"Nov 13, 2020 9:13:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),"CARMELO DRIVE & MONTEREY DRIVE, OCEANSIDE, CA 92054"
ARREST,2001542901,"Nov 13, 2020 10:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),195 S TREMONT STREET
ARREST,2001544701,"Nov 13, 2020 3:36:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3919 OCEANIC DRIVE
ARREST,2001545101,"Nov 13, 2020 3:41:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","CAMELOT DRIVE & OCEANSIDE BOULEVARD, OCEANSIDE, CA 92054"
ARREST,2001545201,"Nov 13, 2020 5:05:00 PM",PC,3453(Q),FLASH INCARCERATION,2132 WILLOW AVENUE##b
ARREST,2001545301,"Nov 13, 2020 5:31:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),1500 S COAST HIGHWAY
ARREST,2001545501,"Nov 13, 2020 7:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),290 SEAGAZE DRIVE
ARREST,2001546001,"Nov 13, 2020 9:00:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1700 OCEANSIDE BOULEVARD
ARREST,2001546301,"Nov 13, 2020 9:20:00 PM",PC,25850(A),CARRY LOADED FIREARM ON/IN PERSON/VEHICLE:PUBLIC PLACE (M),3760 VISTA CAMPANA S ##59
ARREST,2001546101,"Nov 13, 2020 9:50:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),290 SEAGAZE DRIVE
ARREST,2001546601,"Nov 13, 2020 10:40:00 PM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,2985 VIA LAS ROSAS
ARREST,2001546701,"Nov 13, 2020 11:19:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),"PIER VIEW WAY & N TREMONT STREET, OCEANSIDE, CA 92054"
ARREST,2001547001,"Nov 14, 2020 12:02:01 AM",PC,487(A),GRAND THEFT:MONEY/LABOR/PROPERTY (F),
ARREST,2001547101,"Nov 14, 2020 12:08:00 AM",VC,23152(G),DUI ALCOHOL/DRUG (M),617 N REDONDO DRIVE
ARREST,2001548101,"Nov 14, 2020 9:21:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",4169 BRYAN STREET
ARREST,2001548501,"Nov 14, 2020 11:25:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1440 MISSION AVENUE
ARREST,2001549301,"Nov 14, 2020 3:50:00 PM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,2245 EL CAMINO REAL
ARREST,2001549501,"Nov 14, 2020 6:04:00 PM",PC,21310,CARRY CONCEALED DIRK OR DAGGER (F),3985 MISSION AVENUE
ARREST,2001549801,"Nov 14, 2020 7:45:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"S HORNE STREET & TOPEKA STREET, OCEANSIDE, CA 92054"
ARREST,2001550201,"Nov 14, 2020 11:21:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),"CANYON DRIVE & CROUCH STREET, OCEANSIDE, CA 92058"
ARREST,2001550301,"Nov 15, 2020 12:15:41 AM",PC,25400(A)(3),CARRY CONCEALED WEAPON IN VEHICLE:OCCUPANT (M,
ARREST,2001550401,"Nov 15, 2020 12:23:00 AM",PC,3453(Q),FLASH INCARCERATION,195 S TREMONT STREET
ARREST,2001550701,"Nov 15, 2020 1:01:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),1201 S COAST HIGHWAY
ARREST,2001550601,"Nov 15, 2020 1:15:00 AM",VC,23152(F),DUI DRUG (M),4732 SANDALWOOD WAY
ARREST,2001550901,"Nov 15, 2020 5:30:00 AM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),4002 VISTA WAY
ARREST,2001552701,"Nov 15, 2020 1:20:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),901 N COAST HIGHWAY
ARREST,2001551401,"Nov 15, 2020 2:30:00 PM",PC,978.5,FELONY BENCH WARRANT (OUR AGENCY),1816 OCEANSIDE BOULEVARD
ARREST,2001553801,"Nov 15, 2020 4:40:00 PM",PC,242,SIMPLE BATTERY (M),3400 COLLEGE BOULEVARD
ARREST,2001554001,"Nov 15, 2020 6:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),487 VANDEGRIFT BOULEVARD
ARREST,2001554301,"Nov 15, 2020 8:00:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),
ARREST,2001554501,"Nov 15, 2020 8:19:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),
ARREST,2001554601,"Nov 15, 2020 8:35:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),
ARREST,2001554701,"Nov 15, 2020 8:38:00 PM",VC,23152(F),DUI DRUG (M),2621 LANCELOT DRIVE
ARREST,2001555101,"Nov 15, 2020 9:07:00 PM",PC,21510(A),POSSESS SWITCHBLADE IN VEHICLE (M),
ARREST,2001555001,"Nov 15, 2020 9:50:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"SAN RAFAEL DRIVE & SUNSET DRIVE, OCEANSIDE, CA 92054"
ARREST,2001555201,"Nov 15, 2020 10:37:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),4238 VISTA PANORAMA WAY##214
ARREST,2001555401,"Nov 16, 2020 1:16:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",445 GARRISON STREET
ARREST,2001555601,"Nov 16, 2020 1:43:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),4900 MEADOWBROOK DRIVE
ARREST,2001555901,"Nov 16, 2020 7:40:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"MEADOWBROOK DRIVE & MELROSE DRIVE, OCEANSIDE, CA 92056"
ARREST,2001556101,"Nov 16, 2020 8:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1401 N COAST HIGHWAY
ARREST,2001556201,"Nov 16, 2020 8:00:00 AM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),840 S COAST HIGHWAY
ARREST,2001556401,"Nov 16, 2020 9:11:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),625 COLLEGE BOULEVARD
ARREST,2001556601,"Nov 16, 2020 10:03:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1600 OCEANSIDE BOULEVARD
ARREST,2001557201,"Nov 16, 2020 11:33:00 AM",PC,242,SIMPLE BATTERY (M),4136 OCEANSIDE BOULEVARD
ARREST,2001559701,"Nov 16, 2020 11:33:00 AM",VC,23152B,DUI ALC/0.08 PERCENT (M),195 S TREMONT STREET
ARREST,2001558201,"Nov 16, 2020 1:42:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),425 COLLEGE BOULEVARD
ARREST,2001559201,"Nov 16, 2020 3:42:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"AVENIDA DESCANSO & OLD RIVER STREET, OCEANSIDE, CA 92057"
ARREST,2001559101,"Nov 16, 2020 3:42:00 PM",PC,22410,MANUFACTURE/SALE/POSSESS/ETC SHURIKEN (F),333 GARRISON STREET
ARREST,2001559601,"Nov 16, 2020 4:39:00 PM",PC,3453(Q),FLASH INCARCERATION,
ARREST,2001560401,"Nov 16, 2020 9:30:00 PM",PC,3056,VIOLATION PAROLE:FELONY,1405 S COAST HIGHWAY
ARREST,2001560402,"Nov 16, 2020 9:30:00 PM",PC,3453(Q),FLASH INCARCERATION,4055 OCEANSIDE BOULEVARD
ARREST,2001561101,"Nov 16, 2020 11:00:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),316 PIER VIEW WAY
ARREST,2001561601,"Nov 17, 2020 8:15:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),201 COUNTRY CLUB LANE##7
ARREST,2001561602,"Nov 17, 2020 8:15:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),409 S FREEMAN STREET
ARREST,2001561603,"Nov 17, 2020 8:25:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),"EL CAMINO REAL & MESA DRIVE, OCEANSIDE, CA 92058"
ARREST,2001562001,"Nov 17, 2020 9:00:00 AM",PC,314.1,INDECENT EXPOSURE (M),1737 S OCEANSIDE BOULEVARD
ARREST,2001562201,"Nov 17, 2020 9:40:00 AM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,1905 APPLE STREET
ARREST,2001562501,"Nov 17, 2020 10:00:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3480 MISSION AVENUE
ARREST,2001562601,"Nov 17, 2020 10:40:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"MEADOWBROOK DRIVE & MELROSE DRIVE, OCEANSIDE, CA 92057"
ARREST,2001562701,"Nov 17, 2020 10:43:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"MEADOWBROOK DRIVE & MELROSE DRIVE, OCEANSIDE, CA 92056"
ARREST,2001562801,"Nov 17, 2020 10:47:00 AM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),1501 N MELROSE DRIVE
ARREST,2001562602,"Nov 17, 2020 10:51:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1502 MISSION AVENUE
ARREST,2001563201,"Nov 17, 2020 11:00:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),
ARREST,2001563202,"Nov 17, 2020 11:01:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"ROYMAR ROAD & VIA DE LA VALLE, OCEANSIDE, CA 92058"
ARREST,2001563702,"Nov 17, 2020 11:33:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3420 MARRON ROAD
ARREST,2001563701,"Nov 17, 2020 11:39:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),4857 TACAYME DRIVE
ARREST,2001564301,"Nov 17, 2020 2:23:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,1200 N PACIFIC STREET
ARREST,2001564801,"Nov 17, 2020 4:00:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,709 SAN DIEGO STREET
ARREST,2001564701,"Nov 17, 2020 4:01:00 PM",PC,166(C)(4),VIOLATE PROTECTIVE ORDER:DOMESTIC VIOL:W/PR (F),1016 S TREMONT STREET
ARREST,2001565901,"Nov 17, 2020 6:40:00 PM",PC,3453(Q),FLASH INCARCERATION,
ARREST,2001566101,"Nov 17, 2020 7:30:00 PM",PC,594(B)(2)(A),VANDALISM [$400 OR LESS] (M),901 N COAST HIGHWAY##108
ARREST,2001566301,"Nov 17, 2020 8:27:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),102 S COAST HIGHWAY
ARREST,2001566701,"Nov 17, 2020 9:40:00 PM",PC,1551(A),FUGITIVE FROM JUSTICE:WARRANT ARREST (F),
ARREST,2001567001,"Nov 17, 2020 11:30:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),425 COLLEGE BOULEVARD
ARREST,2001567301,"Nov 18, 2020 2:26:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3838 VISTA WAY
ARREST,2001568802,"Nov 18, 2020 10:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"CROUCH STREET & SKYLARK DRIVE, OCEANSIDE, CA 92054"
ARREST,2001568801,"Nov 18, 2020 10:35:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),
ARREST,2001568901,"Nov 18, 2020 12:23:00 PM",PC,1203.2,PROBATION VIOLATION:REARREST/REVOKE [STATE SPECIFIC CRIME],5100 BARRY STREET
ARREST,2001569801,"Nov 18, 2020 3:29:00 PM",VC,23152(F),DUI DRUG (M),
ARREST,2001570601,"Nov 18, 2020 7:45:00 PM",PC,496(A),RECEIVE/ETC KNOWN STOLEN PROPERTY (F),1046 MISSION AVENUE
ARREST,2001570801,"Nov 18, 2020 8:15:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"El Camino Real & SR, OCEANSIDE, CA 92054"
ARREST,2001570901,"Nov 18, 2020 8:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1895 AVENIDA DEL ORO
ARREST,2001571201,"Nov 18, 2020 9:55:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"N PACIFIC STREET & SPORTFISHER DRIVE, OCEANSIDE, CA 92054"
ARREST,2001571401,"Nov 18, 2020 11:30:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3708 PLAZA DRIVE
ARREST,2001571602,"Nov 19, 2020 2:15:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1800 AVENIDA DEL ORO
ARREST,2001571601,"Nov 19, 2020 2:16:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1800 AVENIDA DEL ORO
ARREST,2001571701,"Nov 19, 2020 3:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1800 AVENIDA DEL ORO
ARREST,2001572301,"Nov 19, 2020 9:15:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),4151 OCEANSIDE BOULEVARD
ARREST,2001572501,"Nov 19, 2020 9:45:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"CASSIDY STREET & INTERSTATE 5 SB, OCEANSIDE, CA 92054"
ARREST,2001572502,"Nov 19, 2020 9:45:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),510 MESA BREEZE WAY
ARREST,2001572601,"Nov 19, 2020 10:19:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1 OCEANSIDE PIER
ARREST,2001572701,"Nov 19, 2020 10:28:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",921 N COAST HIGHWAY
ARREST,2001573203,"Nov 19, 2020 10:35:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1421 SANTA ROSA STREET
ARREST,2001573204,"Nov 19, 2020 10:35:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),150 RIVRESIDE DRIVE
ARREST,2001573205,"Nov 19, 2020 10:35:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),150 RIVERSIDE DRIVE
ARREST,2001573202,"Nov 19, 2020 10:35:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"N CLEVELAND STREET & PIER VIEW WAY, OCEANSIDE, CA 92054"
ARREST,2001572901,"Nov 19, 2020 10:42:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),100 TYSON STREET
ARREST,2001573201,"Nov 19, 2020 11:00:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"EL CAMINO REAL & STATE ROUTE 78 WB, OCEANSIDE, CA 92054"
ARREST,2001574201,"Nov 19, 2020 3:59:00 PM",PC,242,SIMPLE BATTERY (M),135 S COAST HIGHWAY
ARREST,2001574801,"Nov 19, 2020 5:20:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",400 HOOVER STREET
ARREST,2001575601,"Nov 19, 2020 9:05:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",4567 OCEANSIDE BOULEVARD
ARREST,2001575701,"Nov 19, 2020 10:38:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"PULS STREET & SAN DIEGO STREET, OCEANSIDE, CA 92054"
ARREST,2001575902,"Nov 19, 2020 11:20:00 PM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,5463 LOGANBERRY WAY
ARREST,2001575901,"Nov 19, 2020 11:20:00 PM",PC,3453(Q),FLASH INCARCERATION,
ARREST,2001576101,"Nov 19, 2020 11:55:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3911 MESA DRIVE
ARREST,2001576201,"Nov 20, 2020 1:05:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",195 S TREMONT STREET
ARREST,2001576301,"Nov 20, 2020 1:54:00 AM",PC,21310,CARRY CONCEALED DIRK OR DAGGER (F),"PIER VIEW WAY & N TREMONT STREET, OCEANSIDE, CA 92054"
ARREST,2001575202,"Nov 20, 2020 1:54:00 AM",PC,496(A),RECEIVE/ETC KNOWN STOLEN PROPERTY [$950 OR LESS] (M),297 DOUGLAS DRIVE
ARREST,2001575201,"Nov 20, 2020 2:53:00 AM",PC,496(A),RECEIVE/ETC KNOWN STOLEN PROPERTY [$950 OR LESS] (M),3770 MISSION AVENUE
ARREST,2001578702,"Nov 20, 2020 1:29:00 PM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),604 CARILLO CIRCLE
ARREST,2001578701,"Nov 20, 2020 1:44:00 PM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),"BUSH STREET & N CANYON DRIVE, OCEANSIDE, CA 92054"
ARREST,2001578601,"Nov 20, 2020 2:30:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),1403 MISSION AVENUE
ARREST,2001578604,"Nov 20, 2020 2:30:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),817 S PACIFIC STREET
ARREST,2001578602,"Nov 20, 2020 2:30:00 PM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),5104 ELLIOT STREET
ARREST,2001578603,"Nov 20, 2020 2:30:00 PM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),
ARREST,2001578605,"Nov 20, 2020 2:30:00 PM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),4422 SILVER BIRCH WAY
ARREST,2001579401,"Nov 20, 2020 3:58:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","S/r & E VISTA WAY, FALLBROOK, CA 92028"
ARREST,2001579201,"Nov 20, 2020 4:10:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),174 HERITAGE STREET
ARREST,2001579601,"Nov 20, 2020 4:15:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),1700 BLOCK OF KRAFT STREET
ARREST,2001579701,"Nov 20, 2020 4:45:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,"BRANDEIS DRIVE & RUTGERS PLACE, OCEANSIDE, CA 92056"
ARREST,2001580201,"Nov 20, 2020 6:45:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1827 S COAST HIGHWAY
ARREST,2001580501,"Nov 20, 2020 7:50:00 PM",PC,211,ROBBERY (F),2988 TODD STREET
ARREST,2001580002,"Nov 20, 2020 7:56:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),425 COLLEGE BOULEVARD
ARREST,2001580001,"Nov 20, 2020 7:56:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"EL CAMINO REAL & STATE ROUTE 78 WB, OCEANSIDE, CA 92054"
ARREST,2001580601,"Nov 20, 2020 9:33:00 PM",HS,11370.1(A),POSS CONT SUBS WHILE ARMED W/LOADED FIREARM (F),"BUSH STREET & SAN DIEGO STREET, OCEANSIDE, CA 92054"
ARREST,2001580701,"Nov 20, 2020 10:05:00 PM",VC,23140A,MINOR UNDER 21YR DRIVE W/BAC 0.05 (I),
ARREST,2001580801,"Nov 20, 2020 10:19:00 PM",PC,242,SIMPLE BATTERY (M),"FRAZEE ROAD & OLEANDER DRIVE, OCEANSIDE, CA 92057"
ARREST,2001581501,"Nov 21, 2020 6:00:00 AM",VC,23152(G),DUI ALCOHOL/DRUG (M),149 S MYERS STREET
ARREST,2001581601,"Nov 21, 2020 6:16:00 AM",PC,459,BURGLARY (RESIDENTIAL) (F),2255 EL CAMINO REAL
ARREST,2001582401,"Nov 21, 2020 12:40:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),3300 ALEX ROAD
ARREST,2001582601,"Nov 21, 2020 2:00:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1102 S MYERS STREET
ARREST,2001582701,"Nov 21, 2020 2:51:00 PM",PC,242,SIMPLE BATTERY (M),100 S COAST HIGHWAY
ARREST,2001583401,"Nov 21, 2020 3:49:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),2600 VISTA PACIFIC DRIVE
ARREST,2001583601,"Nov 21, 2020 4:15:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),1400 N HARBOR DRIVE
ARREST,2001583901,"Nov 21, 2020 5:05:00 PM",PC,3453(Q),FLASH INCARCERATION,
ARREST,2001584701,"Nov 21, 2020 11:04:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3535 COLLEGE BOULEVARD
ARREST,2001585001,"Nov 22, 2020 5:41:41 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","MISSION COVE WAY & ROYMAR ROAD, OCEANSIDE, CA 92058"
ARREST,2001585201,"Nov 22, 2020 7:50:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),900 TOPEKA STREET
ARREST,2001586801,"Nov 22, 2020 2:00:00 PM",PC,490.5A,PETTY THEFT FROM LIBRARY OR MERCHANT (M),
ARREST,2001587201,"Nov 22, 2020 5:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),425 COLLEGE BOULEVARD
ARREST,2001587701,"Nov 22, 2020 8:52:00 PM",VC,23152A,DUI ALCOHOL (M),509 N HORNE STREET
ARREST,2001588101,"Nov 22, 2020 11:51:00 PM",PC,459,BURGLARY (VEHICLE) (F),"SAN RAFAEL DRIVE & SUNSET DRIVE, OCEANSIDE, CA 92054"
ARREST,2001588201,"Nov 22, 2020 11:51:00 PM",PC,459,BURGLARY (VEHICLE) (F),"SAN RAFAEL DRIVE & SUNSET DRIVE, OCEANSIDE, CA 92054"
ARREST,2001588901,"Nov 23, 2020 8:10:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3410 MARRON ROAD
ARREST,2001589001,"Nov 23, 2020 8:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),195 S TREMONT STREET
ARREST,2001589101,"Nov 23, 2020 8:49:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),705 COLLEGE BOULEVARD
ARREST,2001589804,"Nov 23, 2020 9:58:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),3405 MARRON ROAD
ARREST,2001589803,"Nov 23, 2020 10:02:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),3405 MARRON ROAD
ARREST,2001589802,"Nov 23, 2020 10:06:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),122 THE STRAND N
ARREST,2001589801,"Nov 23, 2020 10:15:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3410 MARRON ROAD
ARREST,2001590301,"Nov 23, 2020 10:37:00 AM",PC,22210,MANUFACTURE/SALE/POSSESS/ETC LEADED CANE/BILLY/ETC (F),2200 S COAST HIGHWAY
ARREST,2001590601,"Nov 23, 2020 10:53:00 AM",PC,647(E),DISORDERLY CONDUCT:LODGE WITHOUT CONSENT (M),1405 S COAST HIGHWAY
ARREST,2001590401,"Nov 23, 2020 11:03:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3514 COLLEGE BOULEVARD
ARREST,2001584901,"Nov 23, 2020 1:40:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),3772 MISSION AVENUE
ARREST,2001591601,"Nov 23, 2020 2:21:00 PM",PC,22610(B),NARCOTIC ADDICT POSS/BUY/USE STUN GUN (M),
ARREST,2001592401,"Nov 23, 2020 3:59:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3514 COLLEGE BOULEVARD
ARREST,2001592601,"Nov 23, 2020 4:46:00 PM",PC,3453(Q),FLASH INCARCERATION,1527 MISSION AVENUE
